word,log_occurence
ngwee,-8.0884769
cedis,-8.088621714
gandy,-8.089270735
gnarl,-8.089354237
forby,-8.089462383
quina,-8.089771153
kines,-8.089886771
axone,-8.090574784
roble,-8.090823934
arils,-8.090878759
armet,-8.091370515
hault,-8.091565358
douar,-8.09242099
spics,-8.092493515
benny,-8.092543588
nooky,-8.092667606
hosel,-8.092885877
sheel,-8.093005481
poney,-8.093203112
jived,-8.093450022
orach,-8.093875419
zeins,-8.09402446
istle,-8.094466902
papes,-8.094480186
lesbo,-8.094841887
aroid,-8.094935045
furls,-8.094979846
morro,-8.095226878
mured,-8.095725866
waldo,-8.096342081
achar,-8.09638575
ramin,-8.096395846
raser,-8.096436992
intis,-8.096944897
indri,-8.097063574
sangh,-8.097443564
dicht,-8.097479685
bidis,-8.097546952
demit,-8.098073924
baffy,-8.098680624
poohs,-8.098956104
kicky,-8.098968521
arcos,-8.099184921
waddy,-8.099783025
emics,-8.100533162
trows,-8.100620015
shuls,-8.100667651
cippi,-8.101147265
wheys,-8.101150104
coomb,-8.101312139
gawks,-8.101438682
gummi,-8.101545082
klang,-8.101609337
lepta,-8.101782923
raree,-8.10186078
beted,-8.102084139
umbos,-8.10214752
hoved,-8.102279273
cloff,-8.10237279
purls,-8.102767456
tuque,-8.102833637
yetis,-8.103124807
laris,-8.103562111
tamal,-8.104288978
jives,-8.104587181
sluff,-8.104874012
culex,-8.10509751
woofs,-8.105182967
nitid,-8.105326153
chode,-8.105615416
blook,-8.105662352
gleet,-8.106110855
teils,-8.10616702
pulao,-8.106257889
posho,-8.107099628
capot,-8.107658885
duffs,-8.108160103
stend,-8.108369656
emove,-8.108898283
tanas,-8.109170276
paolo,-8.109879998
yeven,-8.110314659
cacas,-8.111988162
thuja,-8.112220588
hazan,-8.112405146
nobby,-8.11251245
globi,-8.112525742
incut,-8.112647605
yeard,-8.112689321
amiga,-8.112996898
galax,-8.113011478
pendu,-8.113542016
huggy,-8.113569704
teaze,-8.114190056
drole,-8.114922168
elemi,-8.115464349
mozos,-8.115688013
vivat,-8.115745842
afrit,-8.116126537
nalla,-8.116607434
keens,-8.116743841
easer,-8.11724759
dagos,-8.117427647
dungs,-8.117673742
suint,-8.117735912
clour,-8.117970432
tauld,-8.118522235
graff,-8.118874467
barca,-8.119540668
pirns,-8.119599694
yates,-8.119717125
clies,-8.11979909
feist,-8.120599981
paeon,-8.121221049
carns,-8.122165502
glede,-8.122429416
droog,-8.122451622
hoosh,-8.122751314
ulpan,-8.123201589
thymi,-8.123413717
heben,-8.123430986
balun,-8.123713808
ephor,-8.123788501
ruche,-8.123899161
spams,-8.123961073
kirby,-8.12431448
jilts,-8.124440821
antre,-8.124973031
renne,-8.12501907
mahoe,-8.125151356
sirih,-8.126040713
teind,-8.126119003
flews,-8.126154464
gusle,-8.126258548
arhat,-8.126370622
zorro,-8.126515486
torrs,-8.126638182
wodge,-8.127107244
slopy,-8.127678611
muley,-8.12774495
vitex,-8.127904926
smoot,-8.128352858
bevor,-8.128462192
morns,-8.128619013
algin,-8.12872154
sinds,-8.128732448
hylic,-8.129093734
abear,-8.129178008
snugs,-8.129498566
dadas,-8.129734829
stive,-8.129795781
larky,-8.129949236
faddy,-8.13006894
lacer,-8.130213002
soldo,-8.130323861
tride,-8.130629321
epact,-8.13075587
petti,-8.131135588
bezes,-8.131501212
liard,-8.131535171
faena,-8.131641758
caxon,-8.131949771
limax,-8.1319871
fixit,-8.132288096
dumbo,-8.132863116
pross,-8.132932823
amnio,-8.133116723
milds,-8.133166524
laxes,-8.133306913
stupe,-8.13341324
rawin,-8.13397274
mazut,-8.134276249
ditsy,-8.134306179
vanda,-8.134384385
tokay,-8.134768248
wifie,-8.135186454
howre,-8.135278328
shama,-8.135422824
pagri,-8.136003108
kelts,-8.136548499
saros,-8.136586581
genas,-8.137044392
tagma,-8.137055376
inned,-8.137261874
clote,-8.13740382
sango,-8.13740685
meath,-8.137538918
akene,-8.13774521
dowed,-8.137817953
lawed,-8.138185885
moola,-8.138450217
gyoza,-8.138475613
breem,-8.139262011
malva,-8.139411451
touns,-8.13945762
godet,-8.139524189
toter,-8.139596804
tiros,-8.139760242
hamba,-8.140315751
bulgy,-8.141564469
skegs,-8.141611902
frack,-8.141638744
araba,-8.142293288
whear,-8.142503674
krans,-8.142859243
reede,-8.143112015
nutso,-8.143315181
jupon,-8.143842183
mussy,-8.144166457
haems,-8.144409072
puses,-8.145191237
cobby,-8.145391448
laddy,-8.145477809
stour,-8.145790147
spork,-8.145926458
caber,-8.146161369
oncer,-8.146190918
fitts,-8.146214017
funks,-8.14631799
mitch,-8.146432858
idyls,-8.147129745
kulfi,-8.147195077
kited,-8.147601104
arroz,-8.147648347
ariel,-8.148512106
becap,-8.148609004
slove,-8.148851856
lurex,-8.148861968
matts,-8.148939811
jebel,-8.149018863
garis,-8.149797861
bonce,-8.149938856
inula,-8.150640135
gilly,-8.151176357
roven,-8.151409907
kyrie,-8.151558518
blowy,-8.1517001
hepar,-8.151890457
makos,-8.152924507
favas,-8.154314213
segar,-8.154495161
speer,-8.15452463
lytes,-8.154797654
strow,-8.15482949
grece,-8.155069625
zebub,-8.155078794
sield,-8.155151094
lenti,-8.155252128
snots,-8.155614744
mirza,-8.15574118
timon,-8.156374249
siris,-8.156852377
bogan,-8.157768239
geare,-8.157916861
toles,-8.158045868
tawed,-8.158669431
jiggy,-8.158715317
selah,-8.158835306
glost,-8.159088985
camus,-8.159184534
tased,-8.160181824
aulos,-8.160602756
hurra,-8.160880733
anata,-8.160890225
trior,-8.161150302
choco,-8.16119655
allod,-8.161973446
linin,-8.162485651
lubra,-8.162510523
tynes,-8.162681277
konbu,-8.162796263
lered,-8.16312357
spart,-8.163130308
varan,-8.163949336
yenta,-8.164068017
chais,-8.164160017
blady,-8.164373306
pilae,-8.164493778
tapus,-8.164707788
synes,-8.164716015
diddy,-8.164892833
pengo,-8.165168192
thans,-8.165624291
swole,-8.165661345
lunas,-8.166138024
lohan,-8.166376886
lotes,-8.167098442
mered,-8.167403411
faggy,-8.167430382
poxed,-8.167594771
amins,-8.167798969
kluge,-8.168014678
bekah,-8.168055057
zambo,-8.168533182
ledgy,-8.168870166
haugh,-8.169268684
icker,-8.169514195
slane,-8.170060531
goaty,-8.170146042
ezine,-8.170539448
morra,-8.171147926
wussy,-8.171520195
zayin,-8.17159397
stumm,-8.171814293
abbed,-8.171916915
cooch,-8.172089191
tungs,-8.172347781
dirts,-8.172565055
mohur,-8.172669133
merer,-8.173010104
raits,-8.17317611
agama,-8.173427288
hooka,-8.173465517
maxis,-8.173497397
deled,-8.173520357
kepis,-8.174355172
purin,-8.174366413
sopor,-8.174849678
mudir,-8.174865611
rubus,-8.174965578
kwela,-8.175441003
rotos,-8.175540008
prexy,-8.175669337
venin,-8.175871321
sowar,-8.175914768
beses,-8.176185432
kabab,-8.176345134
enzym,-8.176383411
fango,-8.176594928
skyey,-8.17661268
sutor,-8.177016227
roily,-8.177506977
nanas,-8.177859711
milts,-8.178002375
razes,-8.178139216
cholo,-8.178300434
shaws,-8.178478967
speir,-8.178507055
urite,-8.178801274
gaita,-8.179014281
pisos,-8.179456277
calpa,-8.179634269
revet,-8.179642655
kiore,-8.179670755
dills,-8.179805283
kaika,-8.179937381
gambe,-8.180405371
woosh,-8.181368456
janes,-8.181865933
devon,-8.181969017
sammy,-8.182049979
zests,-8.1820868
cesta,-8.182907365
maced,-8.182995659
toney,-8.183551823
vinos,-8.183717038
sager,-8.184069673
satem,-8.184833858
basto,-8.184864039
minos,-8.185518344
bajri,-8.186113658
jukes,-8.186147974
tenes,-8.186274914
medle,-8.187220555
menes,-8.187444892
turnt,-8.187910959
warez,-8.187996155
cuber,-8.188232393
spaza,-8.188479305
puces,-8.188500938
addax,-8.188809025
neeps,-8.188857098
wizen,-8.188876501
rosti,-8.189100342
macer,-8.189261956
ureal,-8.189401248
adzed,-8.18954733
poufs,-8.190889224
shier,-8.191076594
ligan,-8.191254599
silen,-8.1917502
wootz,-8.19188312
emmet,-8.192218813
gadis,-8.192558293
seiza,-8.193047213
carny,-8.193238088
larum,-8.193559574
leeze,-8.194404896
culet,-8.194606673
shule,-8.194774168
luffa,-8.195040991
poncy,-8.195208245
ponzu,-8.195643641
marra,-8.195764233
hadji,-8.196290847
sloan,-8.196823643
swamy,-8.196911111
salix,-8.196998407
hants,-8.197248201
duded,-8.198135844
chana,-8.198171928
lenes,-8.198920199
swive,-8.199369921
posey,-8.199815401
chelp,-8.199886434
umrah,-8.200396249
nisse,-8.200975522
raupo,-8.201406372
reans,-8.20146502
herry,-8.201491131
appuy,-8.201539847
prats,-8.202589845
goold,-8.202631691
slade,-8.202648943
finos,-8.203769192
togue,-8.204437251
sabal,-8.204677056
justs,-8.205849927
mingy,-8.206403129
micks,-8.206462956
lovie,-8.206485247
sweer,-8.206814572
exode,-8.206953772
quena,-8.207126918
pareu,-8.207337821
sithe,-8.207387719
gunky,-8.207595781
shote,-8.207689273
buist,-8.207824706
simas,-8.208120273
canid,-8.208423737
panax,-8.208639223
vaded,-8.208822066
naifs,-8.208845902
covin,-8.209265923
crans,-8.209620977
vined,-8.2098372
ayahs,-8.210076971
pibal,-8.210664916
coxed,-8.211021219
barms,-8.211412779
hench,-8.211426995
yonks,-8.211644998
madge,-8.211869681
aldea,-8.211882753
mothy,-8.212001114
fanum,-8.212078247
stens,-8.212336771
prase,-8.212821826
laund,-8.212827699
shoer,-8.213567223
theic,-8.214139977
luxes,-8.214169151
boyau,-8.214454874
jorum,-8.214895318
maerl,-8.215250315
stime,-8.215273314
subas,-8.215327665
xebec,-8.215606862
wises,-8.217288114
pacos,-8.218139906
kaval,-8.218237805
yuppy,-8.218461144
lauch,-8.2185815
braks,-8.218820278
eloge,-8.219113102
gelee,-8.219549406
yabby,-8.219674678
wicca,-8.219854175
dules,-8.219880473
battu,-8.21998746
lawer,-8.220660073
sowne,-8.2206641
leady,-8.22101797
riggs,-8.221307448
unmix,-8.221451248
chomp,-8.222629227
ginny,-8.222684285
topis,-8.222712721
soare,-8.223027901
yurta,-8.223300362
avine,-8.223459724
loids,-8.223820743
ancon,-8.224114636
vegie,-8.224783902
losen,-8.224854609
earst,-8.224860657
feart,-8.224960781
sixte,-8.225307529
tuart,-8.225547334
arets,-8.225996255
lanks,-8.226222165
tikis,-8.226283967
skeer,-8.226565102
hoven,-8.226582142
tuile,-8.226582894
leats,-8.226720995
barro,-8.226907019
doomy,-8.227284406
inbye,-8.227331026
frati,-8.228348488
crips,-8.228655911
laked,-8.229224335
grogs,-8.229557048
nimbi,-8.229731479
whoof,-8.229810521
sokes,-8.230408743
gilet,-8.230441591
vozhd,-8.230716544
baffs,-8.230740585
rabic,-8.230814557
noser,-8.230827697
siled,-8.231456376
miche,-8.231888155
bolar,-8.231969357
guqin,-8.232001895
lynes,-8.232078236
begem,-8.232082381
grens,-8.232121605
gerbe,-8.232642792
nemas,-8.232774736
puton,-8.232855714
ghast,-8.233262341
neist,-8.233392064
nould,-8.233500566
ansae,-8.233694355
tilly,-8.234219438
ronne,-8.234403507
houts,-8.234777125
sordo,-8.235139845
thebe,-8.235813858
burqa,-8.235912432
speal,-8.236112686
haith,-8.236202241
balus,-8.236335399
ippon,-8.236532448
vughs,-8.236768397
tikes,-8.236924681
daiko,-8.236949452
rudes,-8.237169448
guans,-8.237410385
buhrs,-8.237426633
fecht,-8.237794515
pepsi,-8.237898577
holme,-8.238041299
zippo,-8.238120288
agios,-8.239555611
ranis,-8.239997621
fumer,-8.2407125
odeum,-8.240726319
makar,-8.2410339
bulse,-8.241083824
grone,-8.24150405
agued,-8.241906396
retax,-8.241953327
ludos,-8.242027657
delts,-8.242259481
ickle,-8.242857062
dolma,-8.243085443
meris,-8.243123528
crias,-8.243130337
noles,-8.243268278
trogs,-8.243962602
giros,-8.244070253
crwth,-8.244285751
dabba,-8.244569277
simba,-8.244628506
scart,-8.245892386
ratan,-8.245967984
daggy,-8.246402893
musca,-8.246416891
spiry,-8.246822743
iches,-8.246832468
lests,-8.24705872
fuggy,-8.247133889
subha,-8.247192334
capas,-8.247471089
danio,-8.24751609
ousel,-8.248272308
liger,-8.248773721
odeon,-8.24878097
treys,-8.249534317
ulmin,-8.24958059
ambry,-8.25037519
plack,-8.250375874
rorts,-8.250467247
mewls,-8.250603199
maxes,-8.250693632
axmen,-8.250856485
soote,-8.252020385
trads,-8.252156557
totty,-8.252225215
luffs,-8.25241854
rewed,-8.253196233
aliya,-8.253484138
rayas,-8.253673574
phare,-8.253700967
benis,-8.253960396
wests,-8.254368432
cowan,-8.254676713
gusli,-8.25494763
ligge,-8.255561007
jeton,-8.256279362
rooky,-8.256463054
raile,-8.256485519
cains,-8.257172154
hutia,-8.257560079
noxal,-8.257591956
aweel,-8.257720388
roque,-8.258055296
tatar,-8.258308671
myall,-8.258671417
weens,-8.258674247
meany,-8.258693024
soral,-8.259232644
lexes,-8.259690459
marle,-8.259795263
palet,-8.259823652
umped,-8.260034786
jamon,-8.260264331
syces,-8.260575097
remex,-8.260660236
mezes,-8.260946451
jager,-8.261045503
taces,-8.261435818
gadje,-8.261436336
parra,-8.261506936
weels,-8.261712844
niton,-8.261920717
flote,-8.262583892
wived,-8.263500085
kyang,-8.263705366
prees,-8.263831298
wiggy,-8.264375001
gault,-8.26456874
crues,-8.264613314
smarm,-8.264891555
shirr,-8.26517877
tiges,-8.265420029
undam,-8.265621991
solds,-8.26580088
canso,-8.265979558
aulas,-8.266173945
suses,-8.266996884
steem,-8.267134741
skite,-8.267711801
arear,-8.267839446
figgy,-8.268611724
liths,-8.269340179
sodom,-8.26970377
fones,-8.269852709
priss,-8.270311667
boody,-8.270313324
hecks,-8.270501722
lavra,-8.270612822
lears,-8.271205403
pudge,-8.271318369
garbo,-8.272209997
alfas,-8.272387908
taber,-8.272483307
bluey,-8.27253142
dukas,-8.272694907
nucha,-8.272885364
busky,-8.272975935
kelim,-8.273552043
aspro,-8.273630537
apery,-8.273737285
olent,-8.274031678
socko,-8.274252008
brods,-8.274459141
asdic,-8.274631011
wayed,-8.274692222
situp,-8.274758069
hause,-8.274898869
stean,-8.274968913
linty,-8.275014562
jaggy,-8.275339141
pukey,-8.275559067
sylva,-8.275653269
embay,-8.276468151
latke,-8.277023254
hiree,-8.277294847
pecky,-8.277365476
argan,-8.277479519
coure,-8.278301863
pight,-8.27831697
showd,-8.278429681
woald,-8.278431049
moggy,-8.278628865
loppy,-8.278956301
quyte,-8.279832507
rubel,-8.280078717
bandh,-8.281489763
regur,-8.281856168
poori,-8.282202544
beaky,-8.28327974
beaty,-8.28329061
chaya,-8.283368129
toked,-8.283541459
moove,-8.283959712
cavas,-8.284051734
kuris,-8.284191351
chack,-8.284253979
crunk,-8.28462841
frize,-8.284643826
kabar,-8.284767246
rabat,-8.284860241
loast,-8.285161036
octad,-8.285324648
filos,-8.285583769
gussy,-8.285954062
oyers,-8.286336063
senas,-8.286692249
slipe,-8.286905161
jetes,-8.286995896
wenge,-8.28709901
noris,-8.287375239
chirk,-8.287401701
reist,-8.287911566
pervs,-8.288144989
cunei,-8.288225602
sixer,-8.288271623
arrah,-8.28849007
inarm,-8.288739857
ixtle,-8.288923518
porks,-8.288979495
hoast,-8.289379451
sered,-8.289420162
sloyd,-8.289439369
chark,-8.28970456
afear,-8.290049217
machs,-8.290224133
odist,-8.29050791
bilks,-8.290817759
stear,-8.290967701
brusk,-8.29118865
ribby,-8.291208042
chufa,-8.291516438
chals,-8.292114783
vampy,-8.29267194
oidia,-8.293092679
roker,-8.293394602
katal,-8.293418541
tinks,-8.293840914
cocco,-8.294671914
bardo,-8.294736882
maise,-8.294782356
wetas,-8.294786183
howes,-8.295095287
chias,-8.295880206
hecht,-8.296022825
kokum,-8.297312555
rager,-8.297461604
dulia,-8.298133932
dured,-8.299203059
pudic,-8.299818649
attap,-8.299982732
doody,-8.300235364
myops,-8.300372772
remet,-8.300477617
abrin,-8.30068043
fezes,-8.300707534
poley,-8.300725597
colly,-8.301628693
mease,-8.301922785
pands,-8.301988812
honer,-8.302017864
cubeb,-8.302349246
capos,-8.302587372
cursi,-8.302731565
lills,-8.302856066
botas,-8.302916427
chirr,-8.303101107
curli,-8.303243959
sabin,-8.303494669
teiid,-8.303497858
gimps,-8.304024242
teels,-8.304843532
karas,-8.305008922
shiel,-8.305018452
cadie,-8.305734239
sakis,-8.306295654
grege,-8.306594796
stipa,-8.307045224
borgo,-8.307616584
viner,-8.308498914
roops,-8.308876684
bowrs,-8.308936175
supes,-8.309056914
natis,-8.309319829
enorm,-8.309576397
paedo,-8.309753275
fouet,-8.309940904
undos,-8.309993778
hodja,-8.310311003
unarm,-8.311572769
lathy,-8.311798711
luger,-8.312069703
namus,-8.312093797
grosz,-8.312289032
blins,-8.312673375
quino,-8.31275666
aggro,-8.312825179
sorra,-8.31302164
cryer,-8.313043993
choky,-8.313450373
lowry,-8.313642344
sykes,-8.313657439
airts,-8.313713274
dowie,-8.313962985
tokos,-8.313994869
stobs,-8.314740413
biggs,-8.315655565
rejig,-8.315740999
trock,-8.315887924
abris,-8.31598064
slyer,-8.316783356
punny,-8.316851051
farci,-8.317239956
reame,-8.317320679
germy,-8.31777087
opter,-8.318535442
dawah,-8.318566993
kippa,-8.319072504
agley,-8.319598441
leggo,-8.319762935
apiol,-8.319852344
royne,-8.32007032
ojime,-8.320355606
louie,-8.320367527
buzzy,-8.320383535
alays,-8.321075156
whits,-8.321241435
daric,-8.32144037
unjam,-8.321562641
seely,-8.322355571
gloam,-8.322359384
cooee,-8.322448951
hylas,-8.322566718
swots,-8.322637428
hoxes,-8.323381111
belah,-8.32345367
kindy,-8.323884715
ceros,-8.324042412
muids,-8.325545783
manul,-8.32603059
nugae,-8.326063114
ictic,-8.326956566
segol,-8.327122692
dojos,-8.327173615
pugil,-8.327179466
jembe,-8.327233857
undug,-8.327326649
siker,-8.327436324
nikau,-8.327753699
jambo,-8.327805208
chugs,-8.328013534
feued,-8.328168206
urger,-8.32820848
fents,-8.328286557
chiro,-8.328302111
noels,-8.328416851
texes,-8.328765957
punas,-8.329020919
prink,-8.329116533
hakam,-8.329400862
valis,-8.329412428
abers,-8.329461578
dekko,-8.329578293
shorl,-8.329672363
cruor,-8.330190547
gools,-8.330546289
ozzie,-8.330632253
keros,-8.330931005
pocky,-8.331523443
coden,-8.331969156
volti,-8.332194448
sises,-8.33224801
cutes,-8.332315175
buteo,-8.3328458
fayer,-8.332902962
gynae,-8.332934743
widdy,-8.332960385
faugh,-8.332987391
pongs,-8.334339226
neats,-8.334706436
mneme,-8.334761307
viced,-8.335443414
roted,-8.335541432
dosai,-8.335637291
skatt,-8.33567052
dizen,-8.335781727
chota,-8.335864975
raxes,-8.335953054
looby,-8.33601797
vower,-8.336081754
sycee,-8.336156529
rotte,-8.336475596
gyppo,-8.336507832
exing,-8.336687505
choli,-8.336717068
butle,-8.337381008
rorty,-8.337507206
galvo,-8.337631218
glair,-8.338174101
macon,-8.338314393
scran,-8.338499672
linds,-8.338511112
oxter,-8.338623161
arepa,-8.338717943
ocrea,-8.339267035
gloze,-8.339548827
gatch,-8.339562925
coost,-8.339793265
sarus,-8.340749708
gomer,-8.343466717
aboil,-8.343783012
rayah,-8.343801899
salse,-8.344564885
trest,-8.345390921
ghaut,-8.34579035
jumar,-8.345925988
thale,-8.346665251
rumal,-8.346763815
umpty,-8.347553433
bovid,-8.347573712
ikats,-8.347707126
duars,-8.347824238
seels,-8.348002385
spahi,-8.348200092
maqui,-8.348281063
guana,-8.348543544
goafs,-8.348571853
jures,-8.349257989
chola,-8.349966295
sneck,-8.350213749
kists,-8.350426802
gonys,-8.351381444
wakas,-8.351578758
fique,-8.351673343
rosed,-8.351712128
makis,-8.352008511
talpa,-8.352095508
spaed,-8.352228678
neves,-8.352336988
gurry,-8.352733428
asyla,-8.353407994
oasts,-8.353945778
duett,-8.354775578
crepy,-8.354864284
patka,-8.355437736
mayan,-8.355459223
ginge,-8.355460531
exfil,-8.355474851
sapor,-8.355485362
lairy,-8.355506044
gride,-8.356228926
stull,-8.356638222
lepid,-8.356667556
casco,-8.356805609
biked,-8.356809115
bahts,-8.357205015
seans,-8.357444643
wavey,-8.357620815
nappa,-8.357629966
glugs,-8.357825952
yukky,-8.358046271
soyuz,-8.358102148
terts,-8.358102988
roneo,-8.358172773
pules,-8.358334927
mikva,-8.35867226
tulpa,-8.358688928
hansa,-8.358691019
chems,-8.358716183
pooed,-8.358804668
phish,-8.358828016
ettle,-8.358931409
sarky,-8.359239985
kanzu,-8.359492279
paven,-8.359882124
airns,-8.360522685
barfs,-8.361196675
penni,-8.361690403
slued,-8.361967134
sythe,-8.362366655
targa,-8.363088658
clint,-8.363451099
dumbs,-8.363493436
hakea,-8.363720418
exurb,-8.363928082
gazal,-8.363997304
lawny,-8.36452584
angas,-8.364529888
yakka,-8.364777107
ranas,-8.365113641
seyen,-8.365740683
croze,-8.366176808
groma,-8.366323061
doats,-8.366520047
katti,-8.367254746
samey,-8.367258572
gemmy,-8.367508532
visie,-8.367926715
samel,-8.367979703
routh,-8.368112434
takis,-8.368116406
dogie,-8.368208797
poddy,-8.369205885
burps,-8.369540109
strad,-8.369735125
grein,-8.370145128
succi,-8.37023615
zuzim,-8.370607495
goony,-8.370638836
kimbo,-8.371021772
tacan,-8.37144438
chook,-8.371713994
poxes,-8.3717527
umbre,-8.371776271
psion,-8.372115023
sagum,-8.372227273
toran,-8.37247328
inwit,-8.372897039
ripes,-8.372934839
koros,-8.373014023
arnut,-8.373632606
stogy,-8.373794486
rhime,-8.373859097
braky,-8.373913971
hulas,-8.374687139
bwana,-8.374887394
pyros,-8.375817175
yobbo,-8.375842336
gadid,-8.376229229
downa,-8.37716846
hajis,-8.377272278
sipes,-8.377328539
holms,-8.377710056
igapo,-8.377779157
palis,-8.378292809
hudna,-8.378685291
agaze,-8.378866484
amnia,-8.378982005
salpa,-8.379220076
cloot,-8.379251743
twite,-8.37931694
juked,-8.379569721
taras,-8.379731393
deets,-8.379750814
izard,-8.379862996
tamis,-8.380128038
marse,-8.38049407
hamal,-8.381959942
laree,-8.382174779
defog,-8.382177553
nevel,-8.382965761
duked,-8.383602336
defat,-8.383639338
hends,-8.384009398
